method,doc_id,pred_field,best_gold_field,best_f1,own_f1,contaminated
llm_dynamic_2_shot,19727232,Int,Int,0.28571428571428575,0.28571428571428575,False
llm_dynamic_2_shot,19727232,Out,Out,0.5294117647058824,0.5294117647058824,False
llm_dynamic_2_shot,19802506,Pop,Pop,0.6470588235294118,0.6470588235294118,False
llm_dynamic_2_shot,19802506,Int,Int,0.38235294117647056,0.38235294117647056,False
llm_dynamic_2_shot,19802506,Out,Out,0.36065573770491804,0.36065573770491804,False
llm_dynamic_2_shot,20147856,Pop,Pop,0.48484848484848486,0.48484848484848486,False
llm_dynamic_2_shot,20147856,Int,Int,0.5333333333333333,0.5333333333333333,False
llm_dynamic_2_shot,20147856,Out,Out,0.7000000000000001,0.7000000000000001,False
llm_dynamic_2_shot,20189026,Pop,Pop,0.46875,0.46875,False
llm_dynamic_2_shot,20189026,Int,Int,0.2545454545454545,0.2545454545454545,False
llm_dynamic_2_shot,20189026,Out,Out,0.4666666666666667,0.4666666666666667,False
llm_dynamic_2_shot,20226474,Pop,Pop,0.4347826086956522,0.4347826086956522,False
llm_dynamic_2_shot,20226474,Int,Int,0.3225806451612903,0.3225806451612903,False
llm_dynamic_2_shot,20226474,Out,Out,0.3225806451612903,0.3225806451612903,False
llm_dynamic_2_shot,20509069,Pop,Pop,0.8,0.8,False
llm_dynamic_2_shot,20509069,Int,Int,0.5454545454545454,0.5454545454545454,False
llm_dynamic_2_shot,20509069,Out,Out,0.7058823529411765,0.7058823529411765,False
llm_dynamic_2_shot,20560622,Pop,Pop,0.4,0.4,False
llm_dynamic_2_shot,20560622,Int,Int,0.5263157894736842,0.5263157894736842,False
llm_dynamic_2_shot,20560622,Out,Out,0.8363636363636364,0.8363636363636364,False
llm_dynamic_2_shot,20618920,Pop,Pop,0.4615384615384615,0.4615384615384615,False
llm_dynamic_2_shot,20618920,Int,Int,0.303030303030303,0.303030303030303,False
llm_dynamic_2_shot,20618920,Out,Out,0.4,0.4,False
llm_dynamic_2_shot,2066441,Pop,Pop,0.9090909090909091,0.9090909090909091,False
llm_dynamic_2_shot,2066441,Int,Int,0.411764705882353,0.411764705882353,False
llm_dynamic_2_shot,2066441,Out,Out,0.5714285714285715,0.5714285714285715,False
llm_dynamic_2_shot,20739054,Pop,Pop,0.5853658536585366,0.5853658536585366,False
llm_dynamic_2_shot,20739054,Int,Pop,0.1081081081081081,0.06666666666666667,False
llm_dynamic_2_shot,20739054,Out,Out,0.3846153846153846,0.3846153846153846,False
llm_dynamic_2_shot,20804366,Pop,Pop,0.8181818181818182,0.8181818181818182,False
llm_dynamic_2_shot,20804366,Int,Int,0.64,0.64,False
llm_dynamic_2_shot,20804366,Out,Out,0.9904761904761905,0.9904761904761905,False
llm_dynamic_2_shot,2088233,Pop,None,0.0,0.0,False
llm_dynamic_2_shot,2088233,Int,Int,0.2727272727272727,0.2727272727272727,False
llm_dynamic_2_shot,2088233,Out,Out,0.5263157894736843,0.5263157894736843,False
llm_dynamic_2_shot,20943715,Pop,Pop,0.625,0.625,False
llm_dynamic_2_shot,20943715,Int,Int,0.524822695035461,0.524822695035461,False
llm_dynamic_2_shot,20943715,Out,Out,0.8095238095238095,0.8095238095238095,False
llm_dynamic_2_shot,21029638,Pop,Pop,0.4,0.4,False
llm_dynamic_2_shot,21029638,Int,Int,0.5,0.5,False
llm_dynamic_2_shot,21029638,Out,Out,0.7826086956521738,0.7826086956521738,False
llm_dynamic_2_shot,21106663,Pop,Pop,0.8571428571428571,0.8571428571428571,False
llm_dynamic_2_shot,21106663,Int,Int,0.4,0.4,False
llm_dynamic_2_shot,21106663,Out,Out,0.3571428571428571,0.3571428571428571,False
llm_dynamic_2_shot,21170734,Pop,Pop,0.6666666666666666,0.6666666666666666,False
llm_dynamic_2_shot,21170734,Int,Pop,0.1,0.0,False
llm_dynamic_2_shot,21170734,Out,Pop,0.0,0.0,False
llm_dynamic_2_shot,21211686,Pop,Pop,0.21052631578947367,0.21052631578947367,False
llm_dynamic_2_shot,21211686,Int,Int,0.18181818181818182,0.18181818181818182,False
llm_dynamic_2_shot,21211686,Out,Pop,0.09523809523809523,0.08571428571428572,False
llm_dynamic_2_shot,21393467,Pop,Pop,0.0,0.0,False
llm_dynamic_2_shot,21393467,Int,Int,0.8,0.8,False
llm_dynamic_2_shot,21393467,Out,Out,0.39999999999999997,0.39999999999999997,False
llm_dynamic_2_shot,21491990,Pop,Pop,0.11111111111111112,0.11111111111111112,False
llm_dynamic_2_shot,21491990,Int,Int,0.17391304347826086,0.17391304347826086,False
llm_dynamic_2_shot,21491990,Out,Out,0.6666666666666667,0.6666666666666667,False
llm_dynamic_2_shot,21669557,Pop,Pop,0.47058823529411764,0.47058823529411764,False
llm_dynamic_2_shot,21669557,Int,Int,0.5,0.5,False
llm_dynamic_2_shot,21669557,Out,Out,0.5263157894736842,0.5263157894736842,False
llm_dynamic_2_shot,21718094,Pop,Pop,0.9285714285714286,0.9285714285714286,False
llm_dynamic_2_shot,21718094,Int,Int,0.6923076923076924,0.6923076923076924,False
llm_dynamic_2_shot,21718094,Out,Out,0.6206896551724137,0.6206896551724137,False
llm_dynamic_2_shot,21866656,Pop,Pop,0.2222222222222222,0.2222222222222222,False
llm_dynamic_2_shot,21866656,Int,Int,0.42857142857142855,0.42857142857142855,False
llm_dynamic_2_shot,21866656,Out,Out,0.3492063492063492,0.3492063492063492,False
llm_dynamic_2_shot,2188766,Pop,Pop,0.7441860465116279,0.7441860465116279,False
llm_dynamic_2_shot,2188766,Int,Pop,0.1818181818181818,0.16666666666666666,False
llm_dynamic_2_shot,2188766,Out,Out,0.7000000000000001,0.7000000000000001,False
llm_dynamic_2_shot,21896676,Pop,Out,0.5882352941176471,0.0,True
llm_dynamic_2_shot,21896676,Int,Int,0.42857142857142855,0.42857142857142855,False
llm_dynamic_2_shot,21896676,Out,Out,0.6984126984126983,0.6984126984126983,False
llm_dynamic_2_shot,21914768,Pop,Pop,0.6153846153846153,0.6153846153846153,False
llm_dynamic_2_shot,21914768,Int,Int,0.4444444444444444,0.4444444444444444,False
llm_dynamic_2_shot,21914768,Out,Out,0.88,0.88,False
llm_dynamic_2_shot,21924760,Pop,Pop,0.23529411764705882,0.23529411764705882,False
llm_dynamic_2_shot,21924760,Int,Int,0.35714285714285715,0.35714285714285715,False
llm_dynamic_2_shot,21924760,Out,Out,0.5161290322580646,0.5161290322580646,False
llm_dynamic_2_shot,21975269,Pop,Pop,0.2666666666666667,0.2666666666666667,False
llm_dynamic_2_shot,21975269,Int,Int,0.39999999999999997,0.39999999999999997,False
llm_dynamic_2_shot,21975269,Out,Out,0.5,0.5,False
llm_dynamic_2_shot,21982657,Pop,Pop,0.6666666666666666,0.6666666666666666,False
llm_dynamic_2_shot,21982657,Int,Int,0.37499999999999994,0.37499999999999994,False
llm_dynamic_2_shot,21982657,Out,Out,0.7777777777777778,0.7777777777777778,False
llm_dynamic_2_shot,22154769,Pop,Pop,0.8,0.8,False
llm_dynamic_2_shot,22154769,Int,Int,0.375,0.375,False
llm_dynamic_2_shot,22154769,Out,Out,0.2857142857142857,0.2857142857142857,False
llm_dynamic_2_shot,2223363,Pop,Pop,0.7499999999999999,0.7499999999999999,False
llm_dynamic_2_shot,2223363,Int,Int,0.5,0.5,False
llm_dynamic_2_shot,2223363,Out,Out,0.7368421052631577,0.7368421052631577,False
llm_dynamic_2_shot,2224060,Pop,Pop,0.6666666666666666,0.6666666666666666,False
llm_dynamic_2_shot,2224060,Int,Int,0.22222222222222218,0.22222222222222218,False
llm_dynamic_2_shot,2224060,Out,Out,0.7058823529411765,0.7058823529411765,False
llm_dynamic_2_shot,22271197,Pop,Int,0.5,0.4,True
llm_dynamic_2_shot,22271197,Int,Out,0.7272727272727273,0.0,True
llm_dynamic_2_shot,22271197,Out,Int,0.15384615384615385,0.0,False
llm_dynamic_2_shot,22341427,Pop,Pop,0.46153846153846156,0.46153846153846156,False
llm_dynamic_2_shot,22341427,Int,Pop,0.2105263157894737,0.0,False
llm_dynamic_2_shot,22341427,Out,Out,0.16326530612244897,0.16326530612244897,False
llm_dynamic_2_shot,22416755,Pop,Pop,0.14285714285714288,0.14285714285714288,False
llm_dynamic_2_shot,22416755,Int,Int,0.26666666666666666,0.26666666666666666,False
llm_dynamic_2_shot,22416755,Out,Pop,0.0,0.0,False
llm_dynamic_2_shot,22420121,Pop,Pop,0.5581395348837209,0.5581395348837209,False
llm_dynamic_2_shot,22420121,Int,Int,0.7500000000000001,0.7500000000000001,False
llm_dynamic_2_shot,22420121,Out,Out,0.5106382978723403,0.5106382978723403,False
llm_dynamic_2_shot,22435114,Pop,Pop,0.56,0.56,False
llm_dynamic_2_shot,22435114,Int,Int,0.34146341463414637,0.34146341463414637,False
llm_dynamic_2_shot,22435114,Out,Out,0.10526315789473684,0.10526315789473684,False
llm_dynamic_2_shot,22538329,Pop,Pop,0.8695652173913044,0.8695652173913044,False
llm_dynamic_2_shot,22538329,Int,Int,0.28571428571428575,0.28571428571428575,False
llm_dynamic_2_shot,22538329,Out,Out,0.5789473684210527,0.5789473684210527,False
llm_dynamic_2_shot,22646975,Pop,Pop,0.5882352941176471,0.5882352941176471,False
llm_dynamic_2_shot,22646975,Int,Int,0.4000000000000001,0.4000000000000001,False
llm_dynamic_2_shot,22646975,Out,Out,0.48484848484848486,0.48484848484848486,False
llm_dynamic_2_shot,22744141,Pop,Pop,0.6399999999999999,0.6399999999999999,False
llm_dynamic_2_shot,22744141,Int,Int,0.6666666666666666,0.6666666666666666,False
llm_dynamic_2_shot,22744141,Out,Out,0.15384615384615385,0.15384615384615385,False
llm_dynamic_2_shot,22865017,Pop,Pop,0.13333333333333333,0.13333333333333333,False
llm_dynamic_2_shot,22865017,Int,Int,0.5294117647058824,0.5294117647058824,False
llm_dynamic_2_shot,22865017,Out,Out,0.5499999999999999,0.5499999999999999,False
llm_dynamic_2_shot,22881991,Pop,Pop,0.5238095238095238,0.5238095238095238,False
llm_dynamic_2_shot,22881991,Int,Int,0.6428571428571429,0.6428571428571429,False
llm_dynamic_2_shot,22881991,Out,Out,0.8205128205128205,0.8205128205128205,False
llm_dynamic_2_shot,22897461,Pop,Pop,0.4,0.4,False
llm_dynamic_2_shot,22897461,Int,Int,0.47058823529411764,0.47058823529411764,False
llm_dynamic_2_shot,22897461,Out,Out,0.5,0.5,False
llm_dynamic_2_shot,22956006,Pop,Pop,0.2222222222222222,0.2222222222222222,False
llm_dynamic_2_shot,22956006,Int,Int,0.2857142857142857,0.2857142857142857,False
llm_dynamic_2_shot,22956006,Out,Out,0.4444444444444444,0.4444444444444444,False
llm_dynamic_2_shot,23021296,Pop,Pop,0.21428571428571425,0.21428571428571425,False
llm_dynamic_2_shot,23021296,Int,Out,0.5,0.3157894736842105,True
llm_dynamic_2_shot,23021296,Out,Out,0.44444444444444436,0.44444444444444436,False
llm_dynamic_2_shot,23103798,Pop,Pop,0.14285714285714288,0.14285714285714288,False
llm_dynamic_2_shot,23103798,Int,Int,0.5454545454545455,0.5454545454545455,False
llm_dynamic_2_shot,23103798,Out,Out,0.5217391304347826,0.5217391304347826,False
llm_dynamic_2_shot,23114870,Pop,Pop,0.18181818181818182,0.18181818181818182,False
llm_dynamic_2_shot,23114870,Int,Int,0.21621621621621626,0.21621621621621626,False
llm_dynamic_2_shot,23114870,Out,Out,0.3823529411764706,0.3823529411764706,False
llm_dynamic_2_shot,23356250,Pop,Pop,0.5333333333333333,0.5333333333333333,False
llm_dynamic_2_shot,23356250,Int,Int,0.42857142857142855,0.42857142857142855,False
llm_dynamic_2_shot,23356250,Out,Out,0.25,0.25,False
llm_dynamic_2_shot,23357440,Pop,Pop,0.6666666666666667,0.6666666666666667,False
llm_dynamic_2_shot,23357440,Int,Int,0.48275862068965514,0.48275862068965514,False
llm_dynamic_2_shot,23357440,Out,Out,0.5263157894736842,0.5263157894736842,False
llm_dynamic_2_shot,23392542,Pop,Pop,0.34782608695652173,0.34782608695652173,False
llm_dynamic_2_shot,23392542,Int,Int,0.17391304347826086,0.17391304347826086,False
llm_dynamic_2_shot,23392542,Out,Out,0.5714285714285714,0.5714285714285714,False
llm_dynamic_2_shot,23417625,Pop,Pop,0.5454545454545454,0.5454545454545454,False
llm_dynamic_2_shot,23417625,Int,Int,0.5357142857142857,0.5357142857142857,False
llm_dynamic_2_shot,23417625,Out,Out,0.5333333333333333,0.5333333333333333,False
llm_dynamic_2_shot,23549581,Pop,Pop,0.15789473684210528,0.15789473684210528,False
llm_dynamic_2_shot,23549581,Int,Int,0.09523809523809523,0.09523809523809523,False
llm_dynamic_2_shot,23549581,Out,Out,0.1875,0.1875,False
llm_dynamic_2_shot,23838728,Pop,Pop,0.7499999999999999,0.7499999999999999,False
llm_dynamic_2_shot,23838728,Int,Int,0.25,0.25,False
llm_dynamic_2_shot,23838728,Out,Pop,0.06060606060606061,0.0,False
llm_dynamic_2_shot,23849147,Pop,Pop,0.5,0.5,False
llm_dynamic_2_shot,23849147,Int,Pop,0.2325581395348837,0.21621621621621623,False
llm_dynamic_2_shot,23849147,Out,Out,0.19354838709677416,0.19354838709677416,False
llm_dynamic_2_shot,23985254,Pop,Pop,0.18181818181818182,0.18181818181818182,False
llm_dynamic_2_shot,23985254,Int,Int,0.24999999999999997,0.24999999999999997,False
llm_dynamic_2_shot,23985254,Out,Out,0.3,0.3,False
llm_dynamic_2_shot,24075141,Pop,Pop,0.625,0.625,False
llm_dynamic_2_shot,24075141,Int,Int,0.3846153846153846,0.3846153846153846,False
llm_dynamic_2_shot,24075141,Out,Out,0.6250000000000001,0.6250000000000001,False
llm_dynamic_2_shot,24080592,Pop,Pop,0.8387096774193548,0.8387096774193548,False
llm_dynamic_2_shot,24080592,Int,Int,0.6666666666666666,0.6666666666666666,False
llm_dynamic_2_shot,24080592,Out,Out,0.5405405405405405,0.5405405405405405,False
llm_dynamic_2_shot,24317958,Pop,Pop,0.3,0.3,False
llm_dynamic_2_shot,24317958,Int,Int,0.6666666666666667,0.6666666666666667,False
llm_dynamic_2_shot,24317958,Out,Out,0.4,0.4,False
llm_dynamic_2_shot,24350813,Pop,Pop,0.7692307692307692,0.7692307692307692,False
llm_dynamic_2_shot,24350813,Int,Pop,0.2162162162162162,0.21428571428571427,False
llm_dynamic_2_shot,24350813,Out,Out,0.3333333333333333,0.3333333333333333,False
llm_dynamic_2_shot,24451919,Pop,Pop,0.6000000000000001,0.6000000000000001,False
llm_dynamic_2_shot,24451919,Int,Int,0.27272727272727276,0.27272727272727276,False
llm_dynamic_2_shot,24451919,Out,Out,0.12121212121212122,0.12121212121212122,False
llm_dynamic_2_shot,24515505,Pop,Pop,0.6666666666666666,0.6666666666666666,False
llm_dynamic_2_shot,24515505,Int,Out,0.22222222222222218,0.0,False
llm_dynamic_2_shot,24515505,Out,Out,0.4333333333333333,0.4333333333333333,False
llm_dynamic_2_shot,24726342,Pop,Pop,0.6,0.6,False
llm_dynamic_2_shot,24726342,Int,Int,0.5,0.5,False
llm_dynamic_2_shot,24726342,Out,Out,0.6,0.6,False
llm_dynamic_2_shot,24803369,Pop,Pop,0.5789473684210525,0.5789473684210525,False
llm_dynamic_2_shot,24803369,Int,Out,0.7058823529411764,0.6666666666666665,True
llm_dynamic_2_shot,24803369,Out,Out,0.5263157894736842,0.5263157894736842,False
llm_dynamic_2_shot,24960665,Pop,Pop,0.08695652173913045,0.08695652173913045,False
llm_dynamic_2_shot,24960665,Int,Int,0.5925925925925926,0.5925925925925926,False
llm_dynamic_2_shot,24960665,Out,Out,0.7586206896551725,0.7586206896551725,False
llm_dynamic_2_shot,24989854,Pop,Pop,0.4905660377358491,0.4905660377358491,False
llm_dynamic_2_shot,24989854,Int,Int,0.5333333333333333,0.5333333333333333,False
llm_dynamic_2_shot,24989854,Out,Out,0.2916666666666667,0.2916666666666667,False
llm_dynamic_2_shot,25068497,Pop,Pop,0.5714285714285715,0.5714285714285715,False
llm_dynamic_2_shot,25068497,Int,Int,0.22727272727272724,0.22727272727272724,False
llm_dynamic_2_shot,25068497,Out,Out,0.6666666666666666,0.6666666666666666,False
llm_dynamic_2_shot,25369243,Pop,Pop,0.5714285714285715,0.5714285714285715,False
llm_dynamic_2_shot,25369243,Int,Int,0.3529411764705882,0.3529411764705882,False
llm_dynamic_2_shot,25369243,Out,Out,0.7777777777777777,0.7777777777777777,False
llm_dynamic_2_shot,25479285,Pop,None,0.0,0.0,False
llm_dynamic_2_shot,25479285,Int,Int,0.19047619047619047,0.19047619047619047,False
llm_dynamic_2_shot,25479285,Out,Out,0.33333333333333337,0.33333333333333337,False
llm_dynamic_2_shot,25784723,Pop,Pop,0.7659574468085107,0.7659574468085107,False
llm_dynamic_2_shot,25784723,Int,Int,0.4666666666666667,0.4666666666666667,False
llm_dynamic_2_shot,25784723,Out,Out,0.3870967741935484,0.3870967741935484,False
llm_dynamic_2_shot,25885649,Pop,Pop,0.7272727272727273,0.7272727272727273,False
llm_dynamic_2_shot,25885649,Int,Out,0.27906976744186046,0.0,False
llm_dynamic_2_shot,25885649,Out,Out,0.4827586206896552,0.4827586206896552,False
llm_dynamic_2_shot,25886492,Pop,Pop,0.5714285714285715,0.5714285714285715,False
llm_dynamic_2_shot,25886492,Int,Int,0.34615384615384615,0.34615384615384615,False
llm_dynamic_2_shot,25886492,Out,Out,0.13793103448275862,0.13793103448275862,False
llm_dynamic_2_shot,25898782,Pop,Pop,0.7272727272727273,0.7272727272727273,False
llm_dynamic_2_shot,25898782,Int,Int,0.32142857142857145,0.32142857142857145,False
llm_dynamic_2_shot,25898782,Out,Out,0.6666666666666666,0.6666666666666666,False
llm_dynamic_2_shot,25931290,Pop,Pop,0.5714285714285714,0.5714285714285714,False
llm_dynamic_2_shot,25931290,Int,Int,0.6315789473684211,0.6315789473684211,False
llm_dynamic_2_shot,25931290,Out,Out,0.7777777777777778,0.7777777777777778,False
llm_dynamic_2_shot,25950425,Pop,Pop,0.42105263157894735,0.42105263157894735,False
llm_dynamic_2_shot,25950425,Int,Int,0.34567901234567905,0.34567901234567905,False
llm_dynamic_2_shot,25950425,Out,Out,0.3666666666666667,0.3666666666666667,False
llm_dynamic_2_shot,26210844,Pop,Pop,0.27906976744186046,0.27906976744186046,False
llm_dynamic_2_shot,26210844,Int,Int,0.4761904761904762,0.4761904761904762,False
llm_dynamic_2_shot,26210844,Out,Out,0.2,0.2,False
llm_dynamic_2_shot,26278470,Pop,Pop,0.4,0.4,False
llm_dynamic_2_shot,26278470,Int,Int,0.5185185185185185,0.5185185185185185,False
llm_dynamic_2_shot,26278470,Out,Out,0.8108108108108109,0.8108108108108109,False
llm_dynamic_2_shot,2678230,Pop,Pop,0.6666666666666666,0.6666666666666666,False
llm_dynamic_2_shot,2678230,Int,Int,0.2222222222222222,0.2222222222222222,False
llm_dynamic_2_shot,2678230,Out,Out,0.43478260869565216,0.43478260869565216,False
llm_dynamic_2_shot,2803397,Pop,Pop,0.10526315789473684,0.10526315789473684,False
llm_dynamic_2_shot,2803397,Int,Int,0.46808510638297873,0.46808510638297873,False
llm_dynamic_2_shot,2803397,Out,Out,0.8666666666666666,0.8666666666666666,False
llm_dynamic_2_shot,2908133,Pop,Pop,0.4444444444444445,0.4444444444444445,False
llm_dynamic_2_shot,2908133,Int,Int,0.42424242424242425,0.42424242424242425,False
llm_dynamic_2_shot,2908133,Out,Out,0.21621621621621623,0.21621621621621623,False
llm_dynamic_2_shot,3067745,Pop,Pop,0.8333333333333334,0.8333333333333334,False
llm_dynamic_2_shot,3067745,Int,Int,0.5,0.5,False
llm_dynamic_2_shot,3067745,Out,Pop,0.1739130434782609,0.1,False
llm_dynamic_2_shot,3074300,Pop,Pop,0.6,0.6,False
llm_dynamic_2_shot,3074300,Int,Int,0.16666666666666666,0.16666666666666666,False
llm_dynamic_2_shot,3074300,Out,Out,0.20512820512820512,0.20512820512820512,False
llm_dynamic_2_shot,3081600,Pop,Pop,0.7499999999999999,0.7499999999999999,False
llm_dynamic_2_shot,3081600,Int,Int,0.6,0.6,False
llm_dynamic_2_shot,3081600,Out,Out,0.8536585365853658,0.8536585365853658,False
llm_dynamic_2_shot,3534803,Pop,Pop,0.2,0.2,False
llm_dynamic_2_shot,3534803,Int,Int,0.4651162790697674,0.4651162790697674,False
llm_dynamic_2_shot,3534803,Out,Pop,0.0,0.0,False
llm_dynamic_2_shot,361799,Pop,Pop,0.5,0.5,False
llm_dynamic_2_shot,361799,Int,Int,0.761904761904762,0.761904761904762,False
llm_dynamic_2_shot,361799,Out,Out,0.14285714285714288,0.14285714285714288,False
llm_dynamic_2_shot,384815,Pop,Pop,0.6,0.6,False
llm_dynamic_2_shot,384815,Int,Int,0.5555555555555556,0.5555555555555556,False
llm_dynamic_2_shot,384815,Out,Out,0.888888888888889,0.888888888888889,False
llm_dynamic_2_shot,3919804,Pop,Pop,0.8181818181818181,0.8181818181818181,False
llm_dynamic_2_shot,3919804,Int,Int,0.7058823529411764,0.7058823529411764,False
llm_dynamic_2_shot,3919804,Out,Out,0.5714285714285714,0.5714285714285714,False
llm_dynamic_2_shot,4919024,Pop,Pop,0.3636363636363636,0.3636363636363636,False
llm_dynamic_2_shot,4919024,Int,Int,0.4285714285714285,0.4285714285714285,False
llm_dynamic_2_shot,4919024,Out,Out,0.7368421052631577,0.7368421052631577,False
llm_dynamic_2_shot,6418441,Pop,Pop,0.7272727272727272,0.7272727272727272,False
llm_dynamic_2_shot,6418441,Int,Int,0.3448275862068966,0.3448275862068966,False
llm_dynamic_2_shot,6418441,Out,Out,0.8333333333333333,0.8333333333333333,False
llm_dynamic_2_shot,6421395,Pop,Pop,0.7368421052631579,0.7368421052631579,False
llm_dynamic_2_shot,6421395,Int,Int,0.8333333333333333,0.8333333333333333,False
llm_dynamic_2_shot,6421395,Out,Out,0.611764705882353,0.611764705882353,False
llm_dynamic_2_shot,6920252,Pop,Pop,0.3636363636363636,0.3636363636363636,False
llm_dynamic_2_shot,6920252,Int,Int,0.42857142857142855,0.42857142857142855,False
llm_dynamic_2_shot,6920252,Out,Out,0.8148148148148149,0.8148148148148149,False
llm_dynamic_2_shot,6938020,Pop,Pop,0.19999999999999998,0.19999999999999998,False
llm_dynamic_2_shot,6938020,Int,Int,0.8181818181818182,0.8181818181818182,False
llm_dynamic_2_shot,6938020,Out,Out,0.7368421052631579,0.7368421052631579,False
llm_dynamic_2_shot,6951573,Pop,Pop,0.9166666666666666,0.9166666666666666,False
llm_dynamic_2_shot,6951573,Int,Int,0.43749999999999994,0.43749999999999994,False
llm_dynamic_2_shot,6951573,Out,Out,0.2962962962962963,0.2962962962962963,False
llm_dynamic_2_shot,6989377,Pop,Pop,1.0,1.0,False
llm_dynamic_2_shot,6989377,Int,Int,0.4,0.4,False
llm_dynamic_2_shot,6989377,Out,Out,0.5034965034965035,0.5034965034965035,False
llm_dynamic_2_shot,7598243,Pop,Pop,0.88,0.88,False
llm_dynamic_2_shot,7598243,Int,Int,0.4736842105263159,0.4736842105263159,False
llm_dynamic_2_shot,7598243,Out,Out,0.16,0.16,False
llm_dynamic_2_shot,7707420,Pop,Pop,0.6956521739130435,0.6956521739130435,False
llm_dynamic_2_shot,7707420,Int,Int,0.6538461538461539,0.6538461538461539,False
llm_dynamic_2_shot,7707420,Out,Out,0.5142857142857142,0.5142857142857142,False
llm_dynamic_2_shot,7808649,Pop,Pop,0.6206896551724138,0.6206896551724138,False
llm_dynamic_2_shot,7808649,Int,Int,0.47058823529411764,0.47058823529411764,False
llm_dynamic_2_shot,7808649,Out,Out,0.35294117647058826,0.35294117647058826,False
llm_dynamic_2_shot,7814711,Pop,Pop,0.6666666666666666,0.6666666666666666,False
llm_dynamic_2_shot,7814711,Int,Int,0.4375,0.4375,False
llm_dynamic_2_shot,7814711,Out,Out,0.28571428571428575,0.28571428571428575,False
llm_dynamic_2_shot,7827398,Pop,Pop,0.16,0.16,False
llm_dynamic_2_shot,7827398,Int,Pop,0.4210526315789474,0.1621621621621622,False
llm_dynamic_2_shot,7827398,Out,Pop,0.0,0.0,False
llm_dynamic_2_shot,7844976,Pop,Out,0.125,0.0,False
llm_dynamic_2_shot,7844976,Int,Int,0.608695652173913,0.608695652173913,False
llm_dynamic_2_shot,7844976,Out,Out,0.7222222222222222,0.7222222222222222,False
llm_dynamic_2_shot,7853069,Pop,Pop,0.4799999999999999,0.4799999999999999,False
llm_dynamic_2_shot,7853069,Int,Pop,0.3333333333333333,0.2352941176470588,False
llm_dynamic_2_shot,7853069,Out,Out,0.6111111111111112,0.6111111111111112,False
llm_dynamic_2_shot,8726604,Pop,None,0.0,0.0,False
llm_dynamic_2_shot,8726604,Int,Int,0.7857142857142858,0.7857142857142858,False
llm_dynamic_2_shot,8726604,Out,Out,0.7999999999999999,0.7999999999999999,False
llm_dynamic_2_shot,8771302,Pop,Pop,0.7586206896551725,0.7586206896551725,False
llm_dynamic_2_shot,8771302,Int,Int,0.3529411764705882,0.3529411764705882,False
llm_dynamic_2_shot,8771302,Out,Out,0.5641025641025641,0.5641025641025641,False
llm_dynamic_2_shot,8779382,Pop,Pop,1.0,1.0,False
llm_dynamic_2_shot,8779382,Int,Out,0.19047619047619047,0.09090909090909091,False
llm_dynamic_2_shot,8779382,Out,Out,0.8235294117647058,0.8235294117647058,False
llm_dynamic_2_shot,8911222,Pop,Pop,0.625,0.625,False
llm_dynamic_2_shot,8911222,Int,Int,0.4,0.4,False
llm_dynamic_2_shot,8911222,Out,Out,0.5581395348837209,0.5581395348837209,False
llm_dynamic_2_shot,8911223,Pop,Pop,0.8571428571428571,0.8571428571428571,False
llm_dynamic_2_shot,8911223,Int,Int,0.5555555555555556,0.5555555555555556,False
llm_dynamic_2_shot,8911223,Out,Out,0.5945945945945946,0.5945945945945946,False
llm_dynamic_2_shot,8913901,Pop,Pop,0.34285714285714286,0.34285714285714286,False
llm_dynamic_2_shot,8913901,Int,Int,0.5925925925925926,0.5925925925925926,False
llm_dynamic_2_shot,8913901,Out,Out,0.14285714285714285,0.14285714285714285,False
llm_dynamic_2_shot,8916620,Pop,Pop,0.0,0.0,False
llm_dynamic_2_shot,8916620,Int,Int,0.5882352941176471,0.5882352941176471,False
llm_dynamic_2_shot,8916620,Out,Pop,0.0,0.0,False
llm_dynamic_2_shot,8989009,Pop,Pop,0.4,0.4,False
llm_dynamic_2_shot,8989009,Int,Int,0.3125,0.3125,False
llm_dynamic_2_shot,8989009,Out,Out,0.6545454545454547,0.6545454545454547,False
llm_dynamic_2_shot,9229602,Pop,Pop,0.7499999999999999,0.7499999999999999,False
llm_dynamic_2_shot,9229602,Int,Int,0.42857142857142855,0.42857142857142855,False
llm_dynamic_2_shot,9229602,Out,Out,0.4347826086956522,0.4347826086956522,False
llm_dynamic_2_shot,9394106,Pop,Pop,0.7234042553191489,0.7234042553191489,False
llm_dynamic_2_shot,9394106,Int,Int,0.8,0.8,False
llm_dynamic_2_shot,9394106,Out,Out,0.6153846153846153,0.6153846153846153,False
llm_dynamic_2_shot,9481998,Pop,Pop,0.6250000000000001,0.6250000000000001,False
llm_dynamic_2_shot,9481998,Int,Int,0.4444444444444444,0.4444444444444444,False
llm_dynamic_2_shot,9481998,Out,Out,0.5925925925925926,0.5925925925925926,False
llm_dynamic_2_shot,9573502,Pop,Pop,0.7058823529411764,0.7058823529411764,False
llm_dynamic_2_shot,9573502,Int,Int,0.3125,0.3125,False
llm_dynamic_2_shot,9573502,Out,Out,0.42424242424242425,0.42424242424242425,False
llm_dynamic_2_shot,9695300,Pop,Pop,0.4,0.4,False
llm_dynamic_2_shot,9695300,Int,Int,0.5217391304347826,0.5217391304347826,False
llm_dynamic_2_shot,9695300,Out,Out,0.631578947368421,0.631578947368421,False
