method,doc_id,field,gold,pred,gold_present,pred_present,exact_match,token_precision,token_recall,token_f1,relaxed_match,hallucination_fraction,hallucinated,overlap_token_count,gold_token_count,pred_token_count,abstract_token_count,sentence_count,verbatim_match_rate,extractiveness_rate,error_type
llm_dynamic_4_shot,8989009,Int,crystalloids ; colloids ; no prehydration . ; crystalloid ; colloid solution ; no prehydration ; crystalloid ; colloid prehydration ; crystalloid solution ; colloid ( Haemaccel ; no prehydration ; colloid ; crystalloid ; colloid prehydration .,"preanesthetic administration of crystalloids, colloids, and no prehydration",True,True,False,0.5,0.18181818181818182,0.26666666666666666,False,0.0,False,4,22,8,236,8,0.0,1.0,Wrong field / low overlap
llm_dynamic_4_shot,8989009,Out,incidence and frequency of hypotension and vasopressor therapy ; Hypotension ; systolic blood pressure ; absolute systolic BP readings ; incidence of hypotension ; incidence of ephedrine use ; incidence of nausea/vomiting ; median total dose of ephedrine ; hypotension ; need for vasopressor therapy,"incidence and frequency of hypotension, vasopressor therapy",True,True,False,1.0,0.1891891891891892,0.3181818181818182,False,0.0,False,7,37,7,236,8,0.0,1.0,Wrong field / low overlap
llm_dynamic_4_shot,9229602,Pop,acute allergic conjunctivitis ] ; 69 patients,acute allergic conjunctivitis,True,True,False,1.0,0.6,0.7499999999999999,True,0.0,False,3,5,3,141,9,1.0,1.0,Partial hit
llm_dynamic_4_shot,9229602,Int,Antazoline/tetryzoline ; levocabastine ; Antazolin/Tetryzolin ; Levocabastine ; Antazolin/Tetryzolin ; Antazolin/Tetryzolin,"Antazoline/tetryzoline eyedrops, Levocabastine eyedrops",True,True,False,0.6,0.3,0.4,False,0.0,False,3,10,5,141,9,0.0,1.0,Wrong field / low overlap
llm_dynamic_4_shot,9229602,Out,subjective and objective ocular symptoms ; subjective and objective ocular symptoms ; onset of action,"antiallergic efficacy, local tolerance, safety",True,True,False,0.0,0.0,0.0,False,0.0,False,0,13,5,141,9,0.0,1.0,Wrong field / low overlap
llm_dynamic_4_shot,9394106,Pop,"patients with alcoholic liver disease ; patients with alcoholic liver disease . Fifty patients with alcoholic liver disease ( 27 with cirrhosis , 23 without cirrhosis ) ; 15 healthy controls ; patients with alcoholic liver disease .",patients with alcoholic liver disease,True,True,False,1.0,0.16666666666666666,0.2857142857142857,False,0.0,False,5,30,5,256,10,1.0,1.0,Wrong field / low overlap
llm_dynamic_4_shot,9394106,Int,paromomycin ; placebo-controlled ; paromomycin sulfate ; placebo ; paromomycin ; placebo ; paromomycin ; placebo ; paromomycin ; placebo ; paromomycin ; paromomycin,paromomycin sulfate (3 x 1 g/day),True,True,False,0.2857142857142857,0.15384615384615385,0.2,False,0.0,False,2,13,7,256,10,0.0,1.0,Wrong field / low overlap
llm_dynamic_4_shot,9394106,Out,endotoxemia ; endotoxemia ; Endotoxin concentration ; liver function tests ; Endotoxin concentration ; endotoxin concentrations ; endotoxin concentration ; endotoxin concentration ; liver function tests,"endotoxemia, liver function tests",True,True,False,1.0,0.2222222222222222,0.3636363636363636,False,0.0,False,4,18,4,256,10,0.0,1.0,Wrong field / low overlap
llm_dynamic_4_shot,9481998,Pop,"temporomandibular joint pain . ; Twenty subjects , who have TMJ pain",20 subjects with temporomandibular (TMJ) joint pain,True,True,False,0.7142857142857143,0.5555555555555556,0.6250000000000001,True,0.14285714285714285,True,5,9,7,169,8,0.0,0.0,Source hallucination
llm_dynamic_4_shot,9481998,Int,indomethacin phonophoresis ; indomethacin phonophoresis ; placebo-controlled ; indomethacin ; placebo ; indomethacin phonophoresis,"indomethacin phonophoresis, ultrasound massage, 1% indomethacin cream, placebo cream",True,True,False,0.4444444444444444,0.4444444444444444,0.4444444444444444,False,0.0,False,4,9,9,169,8,0.0,1.0,Wrong field / low overlap
llm_dynamic_4_shot,9481998,Out,pain-relieving ; pain levels ; pain sensitivity ; visual analogue scales ( VAS ) ; pressure pain threshold ( PPT ) ; post-treatment VAS ; post-treatment PPT ; pain,"pain relief, decrease in visual analogue scale (VAS), increase in pressure pain threshold (PPT)",True,True,False,0.5714285714285714,0.4444444444444444,0.5,True,0.21428571428571427,True,8,18,14,169,8,0.0,0.0,Source hallucination
llm_dynamic_4_shot,9573502,Pop,patients with hemodynamically decompensated heart failure . ; 16 decompensated heart failure patients,16 decompensated heart failure patients,True,True,False,1.0,0.45454545454545453,0.625,True,0.0,False,5,11,5,275,16,1.0,1.0,Too short partial hit
llm_dynamic_4_shot,9573502,Int,human brain natriuretic peptide ; Human brain natriuretic peptide ( hBNP ) ; hBNP ; hBNP ; placebo-controlled ; placebo ; hBNP ; hBNP . ; hBNP ; hBNP ; hBNP ; hBNP ; placebo ; hBNP ; hBNP ; ; hBNP ; hBNP ; hBNP ; hBNP,human brain natriuretic peptide (hBNP) infusion,True,True,False,0.8333333333333334,0.19230769230769232,0.3125,False,0.0,False,5,26,6,275,16,0.0,1.0,Wrong field / low overlap
llm_dynamic_4_shot,9573502,Out,"Systemic hemodynamic , neurohormonal ; renal effects ; systemic hemodynamic ; neurohormonal ; renal effects ; adverse events . ; right atrial pressure and pulmonary capillary wedge pressure ; systemic vascular resistance ; cardiac index ; heart rate . ; plasma norepinephrine and aldosterone . Renal hemodynamics ; natriuretic effect . ; hemodynamic effects ; cardiac preload and systemic vascular resistance . ; cardiac output ; heart rate . ; Plasma norepinephrine and aldosterone levels","Systemic hemodynamic, neurohormonal, and renal effects of hBNP",True,True,False,0.75,0.11538461538461539,0.19999999999999998,False,0.0,False,6,52,8,275,16,0.0,1.0,Wrong field / low overlap
llm_dynamic_4_shot,9695300,Pop,acute bronchiolitis . ; One hundred and fifty-six infants aged between 7 weeks and 24 months ; had an episode of wheezing and other signs and symptoms of bronchiolitis,infants aged between 7 weeks and 24 months with an episode of wheezing and other signs and symptoms of bronchiolitis,True,True,False,0.95,0.7307692307692307,0.8260869565217392,True,0.0,False,19,26,20,230,12,0.0,1.0,Partial hit
llm_dynamic_4_shot,9695300,Int,Salbutamol ; mist ; salbutamol ; salbutamol ; saline ; saline ; mist ; oxygen ; Salbutamol,"nebulized salbutamol, saline, mist in a tent",True,True,False,0.42857142857142855,0.3333333333333333,0.375,False,0.0,False,3,9,7,230,12,0.0,1.0,Wrong field / low overlap
llm_dynamic_4_shot,9695300,Out,"Respiratory rate , heart rate , oxygen saturation and presence of cyanosis , wheezing , retractions ; respiratory score ; Heart rate ; Oxygen saturation ; effective ; safe","decrease in respiratory score, heart rate, oxygen saturation, presence of cyanosis, wheezing, retractions",True,True,False,0.8461538461538461,0.55,0.6666666666666667,True,0.0,False,11,20,13,230,12,0.0,1.0,Partial hit
llm_dynamic_4_shot,9730996,Pop,severe bronchiectasis . ; Twenty-four ; 12 ; mean age 51 yr ; bronchiectasis .,patients with severe bronchiectasis,True,True,False,0.5,0.2222222222222222,0.30769230769230765,False,0.25,True,2,9,4,200,10,0.0,0.0,Source hallucination
llm_dynamic_4_shot,9730996,Int,fluticasone ; placebo-controlled ; fluticasone ; fluticasone ; placebo . ; fluticasone ; fluticasone ; placebo,"inhaled fluticasone (500 microgram twice daily) via the Accuhaler device, placebo",True,True,False,0.18181818181818182,0.25,0.2105263157894737,False,0.0,False,2,8,11,200,10,0.0,1.0,Wrong field / low overlap
llm_dynamic_4_shot,9730996,Out,"sputum inflammatory indices ; inflammatory and infective markers ; spirometry , 24-h sputum volume , sputum leukocyte density , bacterial densities ; concentrations of interleukin ( IL ) -1beta , IL-8 , tumor necrosis factor-alpha ( TNF-alpha ) ; leukotriene B4 ( LTB4 ) ; sputum leukocyte density ; IL-1beta , IL-8 ; LTB4 ; spirometry ; adverse reactions ; sputum inflammatory indices","sputum inflammatory indices, sputum leukocyte density, bacterial densities, concentrations of interleukin-1beta, IL-8, tumor necrosis factor-alpha (TNF-alpha), and leukotriene B4 (LTB4)",True,True,False,0.95,0.4634146341463415,0.6229508196721312,True,0.05,True,19,41,20,200,10,0.0,0.0,Source hallucination
llm_dynamic_4_shot,9816035,Pop,previously untreated advanced breast cancer -- a ; previously untreated metastatic breast cancer patients ; Patients had to have histologically documented measurable breast cancer and a performance status of 0-1 . Patients could not have had prior chemotherapy for metastatic disease . Prior adjuvant chemotherapy was permitted . Patients could not have visceral crisis . ; previously untreated breast cancer patients,previously untreated advanced breast cancer patients,True,True,False,1.0,0.11320754716981132,0.2033898305084746,False,0.0,False,6,53,6,392,26,0.0,1.0,Wrong field / low overlap
llm_dynamic_4_shot,9816035,Int,Amonafide : ; Amonafide ; Amonafide ; amonafide ; Amonafide ; amonafide,"amonafide, cyclophosphamide-doxorubicin-5-fluorouracil",True,True,False,0.3333333333333333,0.16666666666666666,0.2222222222222222,False,0.0,False,1,6,3,392,26,0.0,1.0,Wrong field / low overlap
llm_dynamic_4_shot,9816035,Out,survival ; toxicity ; overall response ; Toxicity ; leukopenia ; thrombocytopenia ; leukopenia ; thrombocytopenia ; response rate ; hematological toxicity ; leukopenia ; thrombocytopenia ; Rates of responses,"toxicity, overall response, survival",True,True,False,1.0,0.2222222222222222,0.3636363636363636,False,0.0,False,4,18,4,392,26,0.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10070173,Pop,seasonal allergic rhinitis . ; Two hundred and eighty-four out-patients ; SAR ; symptomatic during the ragweed season ; 243 ; SAR .,seasonal allergic rhinitis,True,True,False,1.0,0.1875,0.3157894736842105,False,0.0,False,3,16,3,246,16,1.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10070173,Int,budesonide Turbuhaler ; budesonide aqua ; budesonide Turbuhaler ; budesonide aqua ; budesonide . ; Turbuhaler ; Turbuhaler ; aqua spray ; budesonide aqua ; budesonide Turbuhaler ; budesonide powder ; Turbuhaler ; aqua,"budesonide Turbuhaler 400 microg/day, budesonide aqua 256 microg/day",True,True,False,0.4,0.19047619047619047,0.25806451612903225,False,0.0,False,4,21,10,246,16,0.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10070173,Out,patients ' preferences ; quality of life . ; Mean daily nasal symptom scores ; eye symptoms . ; nasal and non-nasal adverse events ; epistaxis ; headache . ; nasal irritation ; quality of life ; safe ; efficacious,"mean daily nasal symptom scores, eye symptoms, substantial control of symptoms, epistaxis, headache, ease of use, convenience, unpleasant taste, nasal irritation, quality of life",True,True,False,0.625,0.5769230769230769,0.6,True,0.08333333333333333,True,15,26,24,246,16,0.0,0.0,Source hallucination
llm_dynamic_5_shot,10390665,Pop,children . ; tonsillectomy with or without adenoidectomy ; children ; 90 paediatric patients ; ASA I ; aged 4-10 years ; children undergoing general anaesthesia for tonsillectomy,"90 paediatric patients, ASA I, aged 4-10 years",True,True,False,1.0,0.38095238095238093,0.5517241379310345,True,0.0,False,8,21,8,170,8,0.0,1.0,Too short partial hit
llm_dynamic_5_shot,10390665,Int,granisetron ; perphenazine ; granisetron ; perphenazine ; granisetron ; perphenazine ; granisetron ; perphenazine ; granisetron ; perphenazine,granisetron 40 mg kg-1 or perphenazine 70 mg kg-1 (n = 45 each) intravenously immediately after an inhalation induction of anaesthesia,True,True,False,0.1,0.2,0.13333333333333333,False,0.0,False,2,10,20,170,8,0.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10390665,Out,"Anti-emetic efficacy ; prevention ; efficacy ; complete response , defined as no emesis with no need for another rescue antiemetic ; corresponding incidence ; adverse events ; long-term prevention ; post-operative vomiting","anti-emetic efficacy, prevention of post-operative vomiting in children",True,True,False,0.625,0.2,0.30303030303030304,False,0.0,False,5,25,8,170,8,0.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10475150,Pop,healthy volunteers and in patients with primary hypothyroidism . ; 8 healthy volunteers ; 6 women ; untreated primary hypothyroidism ; healthy volunteers ; patients with hypothyroidism ; normal subjects and in patients with primary hypothyroidism,healthy volunteers and patients with primary hypothyroidism,True,True,False,1.0,0.2413793103448276,0.3888888888888889,False,0.0,False,7,29,7,317,12,0.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10475150,Int,somatostatin ( octreotide ) ; Somatostatin ; somatostatin ; saline ; octreotide ( Sandostatin ; ; octreotide ; saline . ; octreotide ; octreotide ; saline ; ; octreotide ; saline . ; octreotide ; octreotide ; saline ; ; octreotide ; somatostatin . ; somatostatin ; octreotide ; somatostatin,octreotide (Sandostatin) injections at 18:00 h and 23:00 h,True,True,False,0.18181818181818182,0.09090909090909091,0.12121212121212123,False,0.0,False,2,22,11,317,12,0.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10475150,Out,melatonin secretion ; melatonin secretion . ; melatonin secretion ; nocturnal melatonin secretion ; melatonin secretion ; urinary excretion of melatonin ; GH secretion ; nocturnal melatonin secretion ; Urinary excretion of melatonin ; total nocturnal secretion of TSH ; nocturnal secretion and urinary excretion of melatonin,"melatonin secretion, urinary excretion of melatonin, GH secretion, TSH secretion",True,True,False,1.0,0.2777777777777778,0.4347826086956522,False,0.0,False,10,36,10,317,12,0.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10578479,Pop,premenopausal women . ; 36 premenopausal women ; 20 ; used OC ; premenopausal OC ; non-OC users .,premenopausal women,True,True,False,1.0,0.16666666666666666,0.2857142857142857,False,0.0,False,2,12,2,219,9,1.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10578479,Int,soy ; soy ; soy ; soy ; soy beverage ; soy ; soy,soy beverage containing 20 g of protein and 38 mg of total isoflavones,True,True,False,0.15384615384615385,0.25,0.1904761904761905,False,0.0,False,2,8,13,219,9,1.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10578479,Out,"sex hormone metabolism ; sex hormone metabolism ; serum estrone , estradiol , sex hormone-binding globulin , dehydroepiandrosterone sulfate , prolactin , or progesterone concentrations ; menstrual cycle length or the urinary estrogen metabolite ratio of 2-hydroxyestrone to 16 alpha-hydroxyestrone ; urinary estrogen metabolites ; menstrual cycle , serum sex hormones , or urinary estrogen metabolite ratio","serum estrone, estradiol, sex hormone-binding globulin, dehydroepiandrosterone sulfate, prolactin, or progesterone concentrations, menstrual cycle length, urinary estrogen metabolite ratio of 2-hydroxyestrone to 16 alpha-hydroxyestrone",True,True,False,1.0,0.5333333333333333,0.6956521739130436,True,0.0,False,24,45,24,219,9,0.0,1.0,Partial hit
llm_dynamic_5_shot,10589810,Pop,40 subjects ; 20 ; 20,periodontal diseases,True,True,False,0.0,0.0,0.0,False,0.0,False,0,4,2,309,13,1.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10589810,Int,plastic curettes ; conventional steel curettes ; conventional steel curettes ; plastic curettes ; non-root substance removing curettes,root instrumentation using conventional steel or non-tooth substance removing plastic curettes,True,True,False,0.5454545454545454,0.42857142857142855,0.4799999999999999,False,0.0,False,6,14,11,309,13,1.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10589810,Out,Clinical effects ; clinical effects ; bleeding on probing ( BOP ) and probing pocket depth ( PPD ) ; BOP percentage ; BOP and PPD ; BOP percentage ; BOP ; BOP,"control of periodontal infection, reduction in bleeding on probing (BOP) and probing pocket depth (PPD)",True,True,False,0.6,0.4090909090909091,0.4864864864864865,False,0.06666666666666667,True,9,22,15,309,13,0.0,0.0,Source hallucination
llm_dynamic_5_shot,10763172,Pop,after nose surgery ; 61 inpatients with the diagnosis Rhinitis following nasal operation ; patients following nasal operations ; rhinitis following nasal operation,patients with Rhinitis following nasal operation,True,True,False,1.0,0.3,0.4615384615384615,False,0.0,False,6,20,6,226,12,0.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10763172,Int,xylometazoline ; dexpanthenol ] ; Xylometazoline ; Dexpanthenol ( Nasic ) ; Xylometazoline ; verum ; placebo ; Xylometazoline-Dexpanthenol ; Xylometazoline ; Xylometazoline-Dexpanthenol ; Xylometazoline,Xylometazoline-Dexpanthenol nasal-spray vs. Xylometazoline nasal spray,True,True,False,0.3333333333333333,0.16666666666666666,0.2222222222222222,False,0.16666666666666666,True,2,12,6,226,12,0.0,0.0,Source hallucination
llm_dynamic_5_shot,10763172,Out,wound healing ; efficacy ; tolerability ; nasal-breathing-resistance according to scores ; efficacy ; tolerability ; compliance ; improvement ; efficacy ; tolerability,"nasal-breathing-resistance, efficacy, tolerability, compliance",True,True,False,1.0,0.3333333333333333,0.5,True,0.0,False,5,15,5,226,12,0.0,1.0,Too short partial hit
llm_dynamic_5_shot,10764172,Pop,underwent hysterectomy ; Forty patients were divided into four groups of ten .,patients who underwent hysterectomy,True,True,False,0.75,0.2727272727272727,0.39999999999999997,False,0.0,False,3,11,4,251,14,1.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10764172,Int,morphine ; morphine ; morphine ; morphine ; morphine ; morphine,"intrathecal 0.5 mg morphine, intrathecal 0.1 mg morphine, 10 mg morphine i.v., inhalation anesthesia alone",True,True,False,0.16666666666666666,0.5,0.25,False,0.0,False,3,6,18,251,14,0.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10764172,Out,NK cell activity ; natural killer ( NK ) cell activity ; postoperative pain score and side effects ; NK cell activity ; NK cell activities ; plasma adrenaline ; noradrenaline concentrations ; plasma cortisol levels ; pain score,"NK cell activity, plasma catecholamines and cortisol levels, postoperative pain score and side effects",True,True,False,0.8571428571428571,0.41379310344827586,0.5581395348837208,True,0.0,False,12,29,14,251,14,0.0,1.0,Too short partial hit
llm_dynamic_5_shot,10912743,Pop,treated hypertensive patients . ; hypertensive patients receiving drug treatment ; people with one or more cardiovascular risk factors . ; hypertension ; 142 hypertensive ; 76 men ; 66 women ; mean age 59 +/- 5.9 years ; treated with different antihypertensive drugs,142 hypertensive patients,True,True,False,1.0,0.08823529411764706,0.1621621621621622,False,0.0,False,3,34,3,298,12,1.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10912743,Int,aspirin ; aspirin ; aspirin ; aspirin ; vitamin E ; aspirin ; aspirin ; aspirin ; aspirin ; aspirin,low-dose aspirin (100 mg/day),True,True,False,0.2,0.09090909090909091,0.12500000000000003,False,0.0,False,1,11,5,298,12,0.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10912743,Out,clinic and ambulatory blood pressure ; blood pressure ( BP ) control ; clinic and ambulatory systolic ( SBP ) and diastolic ( DBP ) BP ; clinic BP ; 24-h ambulatory BP monitoring ; clinic SBP and DBP ; Ambulatory SBP and DBP ; BP,clinic and ambulatory systolic (SBP) and diastolic (DBP) blood pressure,True,True,False,1.0,0.30303030303030304,0.4651162790697675,False,0.0,False,10,33,10,298,12,0.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10934569,Pop,children ; pervasive developmental disorder ; Young children ; pervasive developmental disorder ; 7 ; autism ; 8 ; pervasive developmental disorder not otherwise specified -- NOS ; 7 with autism ; 6 with pervasive developmental disorder NOS ; Children ; pervasive developmental disorder,young children with pervasive developmental disorder,True,True,False,1.0,0.1875,0.3157894736842105,False,0.0,False,6,32,6,137,6,1.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10934569,Int,intensive early intervention ; intensive treatment ; parent training . ; intensive treatment ; parent training ; parent training . ; intensive treatment ; parent training,"intensive treatment, parent training",True,True,False,1.0,0.23529411764705882,0.38095238095238093,False,0.0,False,4,17,4,137,6,0.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10934569,Out,intelligence ; visual-spatial skills ; language ; academics ; adaptive functioning ; behavior problems .,"intelligence, visual-spatial skills, language, academics, adaptive functioning, behavior problems",True,True,True,1.0,1.0,1.0,True,0.0,False,9,9,9,137,6,0.0,1.0,Exact hit
llm_dynamic_5_shot,10940525,Pop,"dogs and cats presented as veterinary patients in North America . ; dogs and cats ; dogs and cats showing signs of flea allergy dermatitis ( FAD ) . ; Dogs and cats with naturally occurring flea infestations , some of which also had signs associated with FAD ; 220 dogs , 189 cats ; dogs and cats diagnosed clinically with FAD . ; 397 dogs free of adult heartworm infection from four heartworm-endemic areas of the USA ; 673 dogs and 347 cats ; 19 purebred or crossbred Collies ( Bearded , Border , and unspecified ) . ; dogs and cats ; dogs and cats .",dogs and cats presented as veterinary patients in North America,True,True,False,1.0,0.11764705882352941,0.21052631578947367,False,0.0,False,10,85,10,462,18,1.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10940525,Int,selamectin ; selamectin ; selamectin ; selamectin ; selamectin ; fenthion ; pyrethrins ; Selamectin ; selamectin-treated ; Selamectin ; selamectin ; ivermectin ; Selamectin ; Selamectin ; selamectin ; Selamectin,selamectin; fenthion; pyrethrins; ivermectin,True,True,False,1.0,0.25,0.4,False,0.0,False,4,16,4,462,18,0.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,10940525,Out,Efficacy ; safety ; efficacy ; safety ; flea comb counts ; clinical evaluations of FAD ; mean flea counts ; mean flea counts ; mean flea counts ; mean flea counts ; heartworm prevention rate ; adverse events . ; effective ; signs associated with FAD . ; heartworms ; safe,flea infestations; heartworm infection; flea allergy dermatitis (FAD); efficacy; safety,True,True,False,0.6,0.17142857142857143,0.26666666666666666,False,0.0,False,6,35,10,462,18,0.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,11099086,Pop,acute invasive diarrhea ; children ; children . ; acute invasive diarrhea ; infants and children ; 201 ; children ages 6 months to 10 years ( 35 % < 1 year ; 70 % < 3 years ) presenting with acute invasive diarrhea at the Pediatric Emergency Room ; ambulatory pediatric patients requiring an emergency room visit .,children with acute invasive diarrhea,True,True,False,1.0,0.11627906976744186,0.20833333333333334,False,0.0,False,5,43,5,371,19,0.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,11099086,Int,ciprofloxacin ; ceftriaxone ; ceftriaxone ; ciprofloxacin ; ciprofloxacin ; ceftriaxone ; ciprofloxacin ; ceftriaxone ; ciprofloxacin ; ciprofloxacin ; ceftriaxone ; ciprofloxacin ; ceftriaxone,oral ciprofloxacin vs. intramuscular ceftriaxone,True,True,False,0.4,0.15384615384615385,0.2222222222222222,False,0.0,False,2,13,5,371,19,1.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,11099086,Out,"efficacy ; safety ; Stool cultures for Shigella , Salmonella , Campylobacter spp . and diarrheagenic Escherichia coli ; Clinical response and safety ; Clinical cure or improvement ; adverse events ; Joint examination ; safe ; effective",efficacy and safety of oral ciprofloxacin in treating acute invasive diarrhea,True,True,False,0.2727272727272727,0.1111111111111111,0.15789473684210525,False,0.09090909090909091,True,3,27,11,371,19,0.0,0.0,Source hallucination
llm_dynamic_5_shot,11229858,Pop,children ; malaria ; children ; malaria ; malaria .,children with malaria,True,True,False,0.6666666666666666,0.4,0.5,True,0.0,False,2,5,3,52,3,1.0,1.0,Too short partial hit
llm_dynamic_5_shot,11229858,Int,antipyretic drugs ; antipyretics ; naproxen ; metamizol ; Antipyretic,"naproxen, metamizol, antipyretic drugs",True,True,False,1.0,0.6666666666666666,0.8,True,0.0,False,4,6,4,52,3,0.0,1.0,Partial hit
llm_dynamic_5_shot,11229858,Out,reduction of fever peaks . ; fever clearance,"reduction of fever peaks, fever clearance",True,True,True,1.0,1.0,1.0,True,0.0,False,6,6,6,52,3,0.0,1.0,Exact hit
llm_dynamic_5_shot,1131298,Pop,10 healthy subjects,10 healthy subjects,True,True,True,1.0,1.0,1.0,True,0.0,False,3,3,3,145,6,1.0,1.0,Exact hit
llm_dynamic_5_shot,1131298,Int,essential oils of garlic and onion ; garlic and onion ; garlic or onion ; essential oils ; Garlic and onion ; garlic ; onion . ; garlic and onion,garlic; onion; garlic essential oils; onion essential oils,True,True,False,1.0,0.36363636363636365,0.5333333333333333,True,0.0,False,8,22,8,145,6,0.0,1.0,Too short partial hit
llm_dynamic_5_shot,1131298,Out,serum cholesterol and plasma fibrinogen ; coagulation time ; fibrinolytic activity . ; effects,alimentary hyperlipemia; serum cholesterol; plasma fibrinogen; coagulation time; fibrinolytic activity,True,True,False,0.8,0.8,0.8000000000000002,True,0.0,False,8,10,10,145,6,0.0,1.0,Partial hit
llm_dynamic_5_shot,11317090,Pop,persons with osteoarthritis . ; 249 adults from Washington State aged 55 to 75 ; doctor-confirmed diagnosis of osteoarthritis,249 adults from Washington State aged 55 to 75 with a doctor-confirmed diagnosis of osteoarthritis,True,True,False,0.9333333333333333,0.875,0.9032258064516129,True,0.0,False,14,16,15,259,15,1.0,1.0,Partial hit
llm_dynamic_5_shot,11317090,Int,aquatic exercise ; aquatic exercise classes ; aquatic classes . ; aquatic classes . ; Aquatic exercisers ; Aquatic exercise ; aquatic exercise .,Arthritis Foundation aquatic exercise classes,True,True,False,0.6,0.2,0.3,False,0.0,False,3,15,5,259,15,1.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,11317090,Out,"Economic evaluation ; cost ; outcomes ; Cost per quality-adjusted life year ( QALY ) ; cost/QALY ; Quality of Well-Being Scale ( QWB ) ; Current Health Desirability Rating ( CHDR ) ; arthritis-specific Health Assessment Questionnaire ( HAQ ) , Center for Epidemiologic Studies-Depression Scale ( CES-D ) ; Perceived Quality of Life Scale ( PQOL ) ; QALYs . Use of health care facilities ; Medicare reimbursement rates ; costs/QALY ratios ; ( QWB ) ; ( CHDR , HAQ , PQOL ) ; Costs/QALY ; QWB ; CHRD . ; QALY","Quality-adjusted life year (QALY) gained, Quality of Well-Being Scale (QWB), Current Health Desirability Rating (CHDR), arthritis-specific Health Assessment Questionnaire (HAQ), Center for Epidemiologic Studies-Depression Scale (CES-D), Perceived Quality of Life Scale (PQOL)",True,True,False,0.96875,0.5166666666666667,0.673913043478261,True,0.0,False,31,60,32,259,15,0.0,1.0,Partial hit
llm_dynamic_5_shot,11381289,Pop,patients at high risk for cardiovascular events .,patients at high risk for cardiovascular events,True,True,True,1.0,1.0,1.0,True,0.0,False,7,7,7,114,5,1.0,1.0,Exact hit
llm_dynamic_5_shot,11381289,Int,ramipril ; angiotensin-converting enzyme ( ACE ) inhibitor ; ramipril ; vitamin E ; ACE inhibitor,"ramipril - an angiotensin-converting enzyme (ACE) inhibitor, vitamin E",True,True,False,0.875,0.7,0.7777777777777777,True,0.0,False,7,10,8,114,5,0.0,1.0,Partial hit
llm_dynamic_5_shot,11381289,Out,"rates of death , myocardial infarction , stroke , coronary revascularization , cardiac arrest and heart failure ; risk of diabetes-related complications and of diabetes itself .","death, myocardial infarction, stroke, coronary revascularization, cardiac arrest and heart failure, diabetes-related complications, diabetes itself",True,True,False,1.0,0.7142857142857143,0.8333333333333333,True,0.0,False,15,21,15,114,5,0.0,1.0,Partial hit
llm_dynamic_5_shot,11401641,Pop,"patients insufficiently controlled on timolol . ; patients with open angle glaucoma or ocular hypertension where IOP is not adequately controlled with timolol . ; 53 patients with primary open angle glaucoma , capsular glaucoma , or ocular hypertension with an IOP of at least 21 mmHg on current therapy",patients with open angle glaucoma or ocular hypertension,True,True,False,1.0,0.18181818181818182,0.3076923076923077,False,0.0,False,8,44,8,300,10,1.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,11401641,Int,timolol ; latanoprost ; latanoprost ; timolol ; timolol ; timolol ; timolol ; latanoprost ; latanoprost ; timolol .,"switching from timolol to latanoprost, adding latanoprost to timolol",True,True,False,0.4444444444444444,0.4,0.4210526315789474,False,0.0,False,4,10,9,300,10,0.0,1.0,Wrong field / low overlap
llm_dynamic_5_shot,11401641,Out,IOP-reducing ; intraocular pressure ( IOP ) ; IOP ; IOP ; IOP ; IOP ; IOP ; IOP,intraocular pressure (IOP) reduction,True,True,False,0.75,0.3,0.4285714285714285,False,0.0,False,3,10,4,300,10,0.0,1.0,Wrong field / low overlap
